"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-0.227724156307884,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-0.564133092308812,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-1.1228410403956,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-1.0798012484718,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-2.41722129717521,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.736161349208868,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.545451058065559,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.361442535231395,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.540996685823619,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.999604000567807,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.867433397170918,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.2466843015164,,
"B6BLTT02","Current account as a % of GDP, s.a.","EU28","European Union (28 countries)","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.6506908328174,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-0.478389091603638,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-1.33095180309306,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.357457857116844,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.578421568142109,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.234169292486915,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.65789722648442,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.0628962661709,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-0.16789305394152,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.0401954186028108,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.61478924062903,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.158951233283113,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.102572908829164,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.116567172668666,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.50857305637628,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.48242927755209,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.75852586745344,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.61616680436863,,
"B6BLTT02","Current account as a % of GDP, s.a.","EA19","Euro area (19 countries)","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.8644531257289,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-4.57822625354572,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-3.20630704372609,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-5.14319708287456,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-5.1418028852712,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-3.62026698027478,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-4.22129845251864,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-4.10770925697758,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-5.49370656216137,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-8.3678361553099,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.73190139963957,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-3.27052491262499,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-5.42991881358068,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-5.24761277238873,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-4.93885980174994,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-4.99781873466046,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.77951430152121,,
"B6BLTT02","Current account as a % of GDP, s.a.","CRI","Costa Rica","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.96112064644364,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,26.2843935894738,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,22.4518467854355,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,25.4565268466447,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.8834106531719,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,12.6707592325521,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,23.6808989330077,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,22.4487309465582,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,18.1964120852739,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,9.78444087394202,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-8.66978400606719,,
"B6BLTT02","Current account as a % of GDP, s.a.","SAU","Saudi Arabia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-4.26201287940104,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.562800377680712,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.0684350993944693,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.71778799216216,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.20610131381991,"E","Estimated value"
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.00509785907498425,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.7397049786329,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.670644160877816,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.195586797244428,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-2.66106466002189,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-3.16015439481886,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-3.08579747311864,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-2.03255135882014,,
"B6BLTT02","Current account as a % of GDP, s.a.","IDN","Indonesia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.81317626535166,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-0.3330498485351,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-0.93131387170996,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-1.53335265433864,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.962389372630508,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.535934657031308,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.13034946895743,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.32664128747206,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-2.46223937384305,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-1.78269171056413,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-2.50757221687048,,
"B6BLTT02","Current account as a % of GDP, s.a.","MEX","Mexico","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.18998229586806,,
"B6BLTT02","Current account as a % of GDP, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.77263035613903,,
"B6BLTT02","Current account as a % of GDP, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.087465241333,,
"B6BLTT02","Current account as a % of GDP, s.a.","ARG","Argentina","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.48264452429564,,
