"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,4.701769,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,6.377626,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,6.169784,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,6.030051,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,5.557264,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,5.023889,,
"IDN","Indonesia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,4.793921,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1957","1957","PC","Percentage","0","Units",,,9.181991,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1958","1958","PC","Percentage","0","Units",,,6.455844,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1959","1959","PC","Percentage","0","Units",,,5.435579,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1960","1960","PC","Percentage","0","Units",,,2.33951,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1961","1961","PC","Percentage","0","Units",,,6.882402,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1962","1962","PC","Percentage","0","Units",,,3.838921,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1963","1963","PC","Percentage","0","Units",,,9.190387,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1964","1964","PC","Percentage","0","Units",,,9.459346,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1965","1965","PC","Percentage","0","Units",,,7.183699,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1966","1966","PC","Percentage","0","Units",,,11.98353,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1967","1967","PC","Percentage","0","Units",,,9.116893,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1968","1968","PC","Percentage","0","Units",,,13.188629,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1969","1969","PC","Percentage","0","Units",,,14.541235,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1970","1970","PC","Percentage","0","Units",,,9.997407,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1971","1971","PC","Percentage","0","Units",,,10.454693,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1972","1972","PC","Percentage","0","Units",,,7.150715,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1973","1973","PC","Percentage","0","Units",,,14.827554,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1974","1974","PC","Percentage","0","Units",,,9.460873,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1975","1975","PC","Percentage","0","Units",,,7.863512,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1976","1976","PC","Percentage","0","Units",,,13.115159,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1977","1977","PC","Percentage","0","Units",,,12.277661,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1978","1978","PC","Percentage","0","Units",,,10.774491,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1979","1979","PC","Percentage","0","Units",,,8.625632,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1980","1980","PC","Percentage","0","Units",,,-1.701277,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1981","1981","PC","Percentage","0","Units",,,7.180511,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1982","1982","PC","Percentage","0","Units",,,8.265021,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1983","1983","PC","Percentage","0","Units",,,13.242063,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1984","1984","PC","Percentage","0","Units",,,10.442911,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1985","1985","PC","Percentage","0","Units",,,7.749646,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1986","1986","PC","Percentage","0","Units",,,11.224086,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1987","1987","PC","Percentage","0","Units",,,12.467266,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1988","1988","PC","Percentage","0","Units",,,11.904719,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1989","1989","PC","Percentage","0","Units",,,7.02971,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1990","1990","PC","Percentage","0","Units",,,9.81123,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1991","1991","PC","Percentage","0","Units",,,10.353951,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1992","1992","PC","Percentage","0","Units",,,6.175506,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1993","1993","PC","Percentage","0","Units",,,6.846744,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1994","1994","PC","Percentage","0","Units",,,9.206142,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1995","1995","PC","Percentage","0","Units",,,9.570604,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1996","1996","PC","Percentage","0","Units",,,7.594509,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1997","1997","PC","Percentage","0","Units",,,5.922185,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1998","1998","PC","Percentage","0","Units",,,-5.471219,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1999","1999","PC","Percentage","0","Units",,,11.308621,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2000","2000","PC","Percentage","0","Units",,,8.924426,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2001","2001","PC","Percentage","0","Units",,,4.525307,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2002","2002","PC","Percentage","0","Units",,,7.432434,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2003","2003","PC","Percentage","0","Units",,,2.933218,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2004","2004","PC","Percentage","0","Units",,,4.89984,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,3.923677,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,5.176154,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,5.463396,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,2.829223,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,0.70751,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,6.496794,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,3.681689,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,2.292398,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,2.896205,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,3.341448,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,2.790236,,
"KOR","Korea","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,2.827722,"P","Provisional value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1971","1971","PC","Percentage","0","Units",,,6.631652,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1972","1972","PC","Percentage","0","Units",,,8.015696,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1973","1973","PC","Percentage","0","Units",,,11.200671,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1974","1974","PC","Percentage","0","Units",,,1.14286,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1975","1975","PC","Percentage","0","Units",,,-4.347631,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1976","1976","PC","Percentage","0","Units",,,6.900231,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1977","1977","PC","Percentage","0","Units",,,5.602597,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1978","1978","PC","Percentage","0","Units",,,2.815966,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1979","1979","PC","Percentage","0","Units",,,5.638937,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1980","1980","PC","Percentage","0","Units",,,4.58934,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1981","1981","PC","Percentage","0","Units",,,1.618103,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1982","1982","PC","Percentage","0","Units",,,2.135375,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1983","1983","PC","Percentage","0","Units",,,-0.173113,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1984","1984","PC","Percentage","0","Units",,,-1.87998,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1985","1985","PC","Percentage","0","Units",,,2.80744,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1986","1986","PC","Percentage","0","Units",,,4.140956,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1987","1987","PC","Percentage","0","Units",,,6.381394,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1988","1988","PC","Percentage","0","Units",,,7.489108,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1989","1989","PC","Percentage","0","Units",,,6.440639,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1990","1990","PC","Percentage","0","Units",,,3.950523,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1991","1991","PC","Percentage","0","Units",,,4.368206,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1992","1992","PC","Percentage","0","Units",,,1.089476,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1993","1993","PC","Percentage","0","Units",,,-2.043277,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1994","1994","PC","Percentage","0","Units",,,0.964838,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1995","1995","PC","Percentage","0","Units",,,4.28278,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1996","1996","PC","Percentage","0","Units",,,3.496684,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1997","1997","PC","Percentage","0","Units",,,4.42621,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1998","1998","PC","Percentage","0","Units",,,4.791771,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1999","1999","PC","Percentage","0","Units",,,3.888213,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2000","2000","PC","Percentage","0","Units",,,3.787494,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2001","2001","PC","Percentage","0","Units",,,1.943304,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2002","2002","PC","Percentage","0","Units",,,0.768796,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2003","2003","PC","Percentage","0","Units",,,-0.934205,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2004","2004","PC","Percentage","0","Units",,,1.811584,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,0.766786,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,1.553053,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,2.492001,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,0.199273,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-2.978104,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,1.898691,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,-1.826853,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,-4.028257,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,-1.130155,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,0.893186,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,1.822067,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,1.538898,"P","Provisional value"
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1991","1991","PC","Percentage","0","Units",,,-8.900107,"E","Estimated value"
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1992","1992","PC","Percentage","0","Units",,,-5.463699,"E","Estimated value"
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1993","1993","PC","Percentage","0","Units",,,2.843418,"E","Estimated value"
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1994","1994","PC","Percentage","0","Units",,,5.327488,"E","Estimated value"
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1995","1995","PC","Percentage","0","Units",,,4.10716,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1996","1996","PC","Percentage","0","Units",,,3.516281,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1997","1997","PC","Percentage","0","Units",,,5.11438,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1998","1998","PC","Percentage","0","Units",,,3.285632,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1999","1999","PC","Percentage","0","Units",,,5.274354,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2000","2000","PC","Percentage","0","Units",,,4.155434,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2001","2001","PC","Percentage","0","Units",,,2.949365,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2002","2002","PC","Percentage","0","Units",,,3.836305,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2003","2003","PC","Percentage","0","Units",,,2.842083,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2004","2004","PC","Percentage","0","Units",,,4.351795,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,4.003007,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,5.655999,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,6.941646,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,3.30013,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-7.797277,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,1.237756,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,0.649367,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,-2.669582,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,-1.132055,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,2.979196,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,2.258902,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,3.148355,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1996","1996","PC","Percentage","0","Units",,,3.136715,"E","Estimated value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1997","1997","PC","Percentage","0","Units",,,3.632958,"E","Estimated value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1998","1998","PC","Percentage","0","Units",,,2.847913,"E","Estimated value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1999","1999","PC","Percentage","0","Units",,,3.403903,"E","Estimated value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2000","2000","PC","Percentage","0","Units",,,4.105377,"E","Estimated value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2001","2001","PC","Percentage","0","Units",,,1.352237,"E","Estimated value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2002","2002","PC","Percentage","0","Units",,,1.677337,"E","Estimated value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2003","2003","PC","Percentage","0","Units",,,2.022901,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2004","2004","PC","Percentage","0","Units",,,3.213543,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,2.754868,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,2.977557,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,2.476939,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,0.113162,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-3.53833,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,2.955901,,
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,1.935653,"P","Provisional value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,1.314867,"P","Provisional value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,1.481725,"P","Provisional value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,2.105838,"P","Provisional value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,2.467011,"P","Provisional value"
"OTF","OECD - FORMER TOTAL","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,1.725239,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1957","1957","PC","Percentage","0","Units",,,2.37874,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1958","1958","PC","Percentage","0","Units",,,2.411271,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1959","1959","PC","Percentage","0","Units",,,5.363037,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1960","1960","PC","Percentage","0","Units",,,3.654117,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1961","1961","PC","Percentage","0","Units",,,5.681293,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1962","1962","PC","Percentage","0","Units",,,4.259047,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1963","1963","PC","Percentage","0","Units",,,5.327934,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1964","1964","PC","Percentage","0","Units",,,6.821165,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1965","1965","PC","Percentage","0","Units",,,3.821508,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1966","1966","PC","Percentage","0","Units",,,2.090844,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1967","1967","PC","Percentage","0","Units",,,3.365389,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1968","1968","PC","Percentage","0","Units",,,3.638506,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1969","1969","PC","Percentage","0","Units",,,5.009075,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1970","1970","PC","Percentage","0","Units",,,6.473674,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1971","1971","PC","Percentage","0","Units",,,0.944646,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1972","1972","PC","Percentage","0","Units",,,2.288739,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1973","1973","PC","Percentage","0","Units",,,3.967981,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1974","1974","PC","Percentage","0","Units",,,3.198196,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1975","1975","PC","Percentage","0","Units",,,2.552863,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1976","1976","PC","Percentage","0","Units",,,1.058105,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1977","1977","PC","Percentage","0","Units",,,-1.596259,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1978","1978","PC","Percentage","0","Units",,,1.751548,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1979","1979","PC","Percentage","0","Units",,,3.840004,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1980","1980","PC","Percentage","0","Units",,,1.699971,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1981","1981","PC","Percentage","0","Units",,,0.45483,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1982","1982","PC","Percentage","0","Units",,,1.248665,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1983","1983","PC","Percentage","0","Units",,,1.900639,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1984","1984","PC","Percentage","0","Units",,,4.229535,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1985","1985","PC","Percentage","0","Units",,,2.160374,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1986","1986","PC","Percentage","0","Units",,,2.691323,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1987","1987","PC","Percentage","0","Units",,,3.353843,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","1988","1988","PC","Percentage","0","Units",,,2.559039,"E","Estimated value"
